Person ID, health, sick_days_left, age
72,            0,         0,        2

73,            0,         0,        2

74,            0,         0,        2

75,            0,         0,        2

76,            -1,         7,        2

77,            0,         0,        2

78,            0,         0,        2

79,            0,         0,        2

80,            0,         0,        2

81,            0,         0,        2

82,            0,         0,        2

83,            0,         0,        2

84,            0,         0,        2

85,            0,         0,        2

86,            0,         0,        2

87,            -1,         6,        2

88,            0,         0,        2

89,            0,         0,        2

90,            0,         0,        2

91,            0,         0,        2

92,            0,         0,        2

93,            0,         0,        2

94,            0,         0,        2

95,            0,         0,        2

96,            0,         0,        2

97,            0,         0,        2

98,            0,         0,        2

99,            0,         0,        2

0,            -1,         2,        3

1,            -1,         6,        3

2,            0,         0,        3

3,            0,         0,        3

4,            0,         0,        3

5,            0,         0,        3

6,            0,         0,        3

7,            -1,         7,        3

8,            0,         0,        3

9,            0,         0,        3

10,            0,         0,        3

11,            0,         0,        3

12,            0,         0,        3

13,            -1,         7,        3

14,            0,         0,        3

15,            0,         0,        3

16,            0,         0,        3

17,            0,         0,        3

18,            0,         0,        3

19,            0,         0,        3

20,            -1,         5,        3

21,            0,         0,        3

22,            0,         0,        3

23,            0,         0,        3

24,            0,         0,        3

25,            0,         0,        3

26,            0,         0,        3

27,            0,         0,        3

28,            0,         0,        3

29,            0,         0,        3

30,            0,         0,        3

31,            0,         0,        3

32,            0,         0,        3

33,            0,         0,        3

34,            0,         0,        3

35,            0,         0,        3

36,            0,         0,        3

37,            0,         0,        3

38,            0,         0,        3

39,            0,         0,        3

40,            0,         0,        3

41,            -1,         7,        3

42,            0,         0,        3

43,            0,         0,        3

44,            -1,         5,        3

45,            0,         0,        3

46,            0,         0,        3

47,            0,         0,        3

48,            0,         0,        3

49,            0,         0,        3

50,            -1,         6,        3

51,            0,         0,        3

52,            0,         0,        3

53,            0,         0,        3

54,            0,         0,        3

55,            0,         0,        3

56,            0,         0,        3

57,            -1,         6,        3

58,            0,         0,        3

59,            0,         0,        3

60,            -1,         5,        3

61,            0,         0,        3

62,            0,         0,        3

63,            0,         0,        3

64,            0,         0,        3

65,            0,         0,        3

66,            0,         0,        3

67,            -1,         7,        3

68,            0,         0,        3

69,            0,         0,        3

70,            0,         0,        3

71,            0,         0,        3

72,            0,         0,        3

73,            0,         0,        3

74,            0,         0,        3

75,            0,         0,        3

76,            -1,         6,        3

77,            0,         0,        3

78,            0,         0,        3

79,            0,         0,        3

80,            0,         0,        3

81,            0,         0,        3

82,            0,         0,        3

83,            0,         0,        3

84,            0,         0,        3

85,            0,         0,        3

86,            -1,         7,        3

87,            -1,         5,        3

88,            0,         0,        3

89,            0,         0,        3

90,            0,         0,        3

91,            0,         0,        3

92,            0,         0,        3

93,            0,         0,        3

94,            0,         0,        3

95,            0,         0,        3

96,            0,         0,        3

97,            0,         0,        3

98,            0,         0,        3

99,            0,         0,        3

0,            -1,         1,        4

1,            -1,         5,        4

2,            0,         0,        4

3,            0,         0,        4

4,            0,         0,        4

5,            0,         0,        4

6,            0,         0,        4

7,            -1,         6,        4

8,            -1,         7,        4

9,            0,         0,        4

10,            0,         0,        4

11,            0,         0,        4

12,            0,         0,        4

13,            -1,         6,        4

14,            0,         0,        4

15,            0,         0,        4

16,            0,         0,        4

17,            0,         0,        4

18,            0,         0,        4

19,            0,         0,        4

20,            -1,         4,        4

21,            0,         0,        4

22,            -1,         7,        4

23,            0,         0,        4

24,            0,         0,        4

25,            0,         0,        4

26,            0,         0,        4

27,            0,         0,        4

28,            0,         0,        4

29,            0,         0,        4

30,            -1,         7,        4

31,            0,         0,        4

32,            0,         0,        4

33,            0,         0,        4

34,            0,         0,        4

35,            0,         0,        4

36,            0,         0,        4

37,            0,         0,        4

38,            0,         0,        4

39,            0,         0,        4

40,            0,         0,        4

41,            -1,         6,        4

42,            0,         0,        4

43,            -1,         7,        4

44,            -1,         4,        4

45,            -1,         7,        4

46,            0,         0,        4

47,            0,         0,        4

48,            0,         0,        4

49,            0,         0,        4

50,            -1,         5,        4

51,            0,         0,        4

52,            0,         0,        4

53,            0,         0,        4

54,            0,         0,        4

55,            -1,         7,        4

56,            -1,         7,        4

57,            -1,         5,        4

58,            0,         0,        4

59,            0,         0,        4

60,            -1,         4,        4

61,            0,         0,        4

62,            0,         0,        4

63,            0,         0,        4

64,            0,         0,        4

65,            0,         0,        4

66,            0,         0,        4

67,            -1,         6,        4

68,            0,         0,        4

69,            0,         0,        4

70,            0,         0,        4

71,            0,         0,        4

72,            0,         0,        4

73,            0,         0,        4

74,            -1,         7,        4

75,            0,         0,        4

76,            -1,         5,        4

77,            0,         0,        4

78,            -1,         7,        4

79,            0,         0,        4

80,            0,         0,        4

81,            0,         0,        4

82,            0,         0,        4

83,            0,         0,        4

84,            0,         0,        4

85,            0,         0,        4

86,            -1,         6,        4

87,            -1,         4,        4

88,            0,         0,        4

89,            0,         0,        4

90,            -1,         7,        4

91,            0,         0,        4

92,            0,         0,        4

93,            -1,         7,        4

94,            0,         0,        4

95,            0,         0,        4

96,            -1,         7,        4

97,            0,         0,        4

98,            0,         0,        4

99,            0,         0,        4

0,            -1,         0,        5

1,            -1,         4,        5

2,            -1,         7,        5

3,            0,         0,        5

4,            0,         0,        5

5,            -1,         7,        5

6,            -1,         7,        5

7,            -1,         5,        5

8,            -1,         6,        5

9,            0,         0,        5

10,            -1,         7,        5

11,            0,         0,        5

12,            0,         0,        5

13,            -1,         5,        5

14,            0,         0,        5

15,            0,         0,        5

16,            -1,         7,        5

17,            0,         0,        5

18,            0,         0,        5

19,            0,         0,        5

20,            -1,         3,        5

21,            0,         0,        5

22,            -1,         6,        5

23,            0,         0,        5

24,            0,         0,        5

25,            0,         0,        5

26,            0,         0,        5

27,            -1,         7,        5

28,            0,         0,        5

29,            0,         0,        5

30,            -1,         6,        5

31,            0,         0,        5

32,            0,         0,        5

33,            0,         0,        5

34,            -1,         7,        5

35,            0,         0,        5

36,            -1,         7,        5

37,            -1,         7,        5

38,            0,         0,        5

39,            -1,         7,        5

40,            0,         0,        5

41,            -1,         5,        5

42,            -1,         7,        5

43,            -1,         6,        5

44,            -1,         3,        5

45,            -1,         6,        5

46,            0,         0,        5

47,            -1,         7,        5

48,            0,         0,        5

49,            0,         0,        5

50,            -1,         4,        5

51,            -1,         7,        5

52,            0,         0,        5

53,            0,         0,        5

54,            -1,         7,        5

55,            -1,         6,        5

56,            -1,         6,        5

57,            -1,         4,        5

58,            0,         0,        5

59,            0,         0,        5

60,            -1,         3,        5

61,            -1,         7,        5

62,            -1,         7,        5

63,            0,         0,        5

64,            0,         0,        5

65,            0,         0,        5

66,            -1,         7,        5

67,            -1,         5,        5

68,            0,         0,        5

69,            0,         0,        5

70,            0,         0,        5

71,            0,         0,        5

72,            0,         0,        5

73,            0,         0,        5

74,            -1,         6,        5

75,            0,         0,        5

76,            -1,         4,        5

77,            0,         0,        5

78,            -1,         6,        5

79,            0,         0,        5

80,            -1,         7,        5

81,            0,         0,        5

82,            0,         0,        5

83,            0,         0,        5

84,            0,         0,        5

85,            0,         0,        5

86,            -1,         5,        5

87,            -1,         3,        5

88,            0,         0,        5

89,            0,         0,        5

90,            -1,         6,        5

91,            0,         0,        5

92,            -1,         7,        5

93,            -1,         6,        5

94,            -1,         7,        5

95,            0,         0,        5

96,            -1,         6,        5

97,            -1,         7,        5

98,            0,         0,        5

99,            0,         0,        5

0,            1,         0,        6

1,            -1,         3,        6

2,            -1,         6,        6

3,            -1,         7,        6

4,            0,         0,        6

5,            -1,         6,        6

6,            -1,         6,        6

7,            -1,         4,        6

8,            -1,         5,        6

9,            0,         0,        6

10,            -1,         6,        6

11,            -1,         7,        6

12,            0,         0,        6

13,            -1,         4,        6

14,            0,         0,        6

15,            0,         0,        6

16,            -1,         6,        6

17,            0,         0,        6

18,            0,         0,        6

19,            0,         0,        6

20,            -1,         2,        6

21,            0,         0,        6

22,            -1,         5,        6

23,            0,         0,        6

24,            0,         0,        6

25,            0,         0,        6

26,            0,         0,        6

27,            -1,         6,        6

28,            0,         0,        6

29,            0,         0,        6

30,            -1,         5,        6

31,            0,         0,        6

32,            -1,         7,        6

33,            0,         0,        6

34,            -1,         6,        6

35,            0,         0,        6

36,            -1,         6,        6

37,            -1,         6,        6

38,            -1,         7,        6

39,            -1,         6,        6

40,            0,         0,        6

41,            -1,         4,        6

42,            -1,         6,        6

43,            -1,         5,        6

44,            -1,         2,        6

45,            -1,         5,        6

46,            0,         0,        6

47,            -1,         6,        6

48,            0,         0,        6

49,            0,         0,        6

50,            -1,         3,        6

51,            -1,         6,        6

52,            0,         0,        6

53,            0,         0,        6

54,            -1,         6,        6

55,            -1,         5,        6

56,            -1,         5,        6

57,            -1,         3,        6

58,            0,         0,        6

59,            -1,         7,        6

60,            -1,         2,        6

61,            -1,         6,        6

62,            -1,         6,        6

63,            0,         0,        6

64,            0,         0,        6

65,            0,         0,        6

66,            -1,         6,        6

67,            -1,         4,        6

68,            0,         0,        6

69,            0,         0,        6

70,            0,         0,        6

71,            0,         0,        6

72,            0,         0,        6

73,            0,         0,        6

74,            -1,         5,        6

75,            0,         0,        6

76,            -1,         3,        6

77,            -1,         7,        6

78,            -1,         5,        6

79,            -1,         7,        6

80,            -1,         6,        6

81,            0,         0,        6

82,            -1,         7,        6

83,            0,         0,        6

84,            0,         0,        6

85,            0,         0,        6

86,            -1,         4,        6

87,            -1,         2,        6

88,            0,         0,        6

89,            0,         0,        6

90,            -1,         5,        6

91,            -1,         7,        6

92,            -1,         6,        6

93,            -1,         5,        6

94,            -1,         6,        6

95,            0,         0,        6

96,            -1,         5,        6

97,            -1,         6,        6

98,            0,         0,        6

99,            0,         0,        6

0,            1,         0,        7

1,            -1,         2,        7

2,            -1,         5,        7

3,            -1,         6,        7

4,            -1,         7,        7

5,            -1,         5,        7

6,            -1,         5,        7

7,            -1,         3,        7

8,            -1,         4,        7

9,            -1,         7,        7

10,            -1,         5,        7

11,            -1,         6,        7

12,            0,         0,        7

13,            -1,         3,        7

14,            -1,         7,        7

15,            -1,         7,        7

16,            -1,         5,        7

17,            0,         0,        7

18,            -1,         7,        7

19,            0,         0,        7

20,            -1,         1,        7

21,            0,         0,        7

22,            -1,         4,        7

23,            0,         0,        7

24,            -1,         7,        7

25,            0,         0,        7

26,            0,         0,        7

27,            -1,         5,        7

28,            -1,         7,        7

29,            -1,         7,        7

30,            -1,         4,        7

31,            -1,         7,        7

32,            -1,         6,        7

33,            -1,         7,        7

34,            -1,         5,        7

35,            0,         0,        7

36,            -1,         5,        7

37,            -1,         5,        7

38,            -1,         6,        7

39,            -1,         5,        7

40,            -1,         7,        7

41,            -1,         3,        7

42,            -1,         5,        7

43,            -1,         4,        7

44,            -1,         1,        7

45,            -1,         4,        7

46,            0,         0,        7

47,            -1,         5,        7

48,            0,         0,        7

49,            0,         0,        7

50,            -1,         2,        7

51,            -1,         5,        7

52,            -1,         7,        7

53,            -1,         7,        7

54,            -1,         5,        7

55,            -1,         4,        7

56,            -1,         4,        7

57,            -1,         2,        7

58,            -1,         7,        7

59,            -1,         6,        7

60,            -1,         1,        7

61,            -1,         5,        7

62,            -1,         5,        7

63,            0,         0,        7

64,            0,         0,        7

65,            0,         0,        7

66,            -1,         5,        7

67,            -1,         3,        7

68,            -1,         7,        7

69,            0,         0,        7

70,            -1,         7,        7

71,            -1,         7,        7

72,            0,         0,        7

73,            0,         0,        7

74,            -1,         4,        7

75,            -1,         7,        7

76,            -1,         2,        7

77,            -1,         6,        7

78,            -1,         4,        7

79,            -1,         6,        7

80,            -1,         5,        7

81,            0,         0,        7

82,            -1,         6,        7

83,            -1,         7,        7

84,            -1,         7,        7

85,            0,         0,        7

86,            -1,         3,        7

87,            -1,         1,        7

88,            0,         0,        7

89,            0,         0,        7

90,            -1,         4,        7

91,            -1,         6,        7

92,            -1,         5,        7

93,            -1,         4,        7

94,            -1,         5,        7

95,            -1,         7,        7

96,            -1,         4,        7

97,            -1,         5,        7

98,            0,         0,        7

99,            0,         0,        7

0,            1,         0,        8

1,            -1,         1,        8

2,            -1,         4,        8

3,            -1,         5,        8

4,            -1,         6,        8

5,            -1,         4,        8

6,            -1,         4,        8

7,            -1,         2,        8

8,            -1,         3,        8

9,            -1,         6,        8

10,            -1,         4,        8

11,            -1,         5,        8

12,            0,         0,        8

13,            -1,         2,        8

14,            -1,         6,        8

15,            -1,         6,        8

16,            -1,         4,        8

17,            0,         0,        8

18,            -1,         6,        8

19,            0,         0,        8

20,            -1,         0,        8

21,            -1,         7,        8

22,            -1,         3,        8

23,            0,         0,        8

24,            -1,         6,        8

25,            -1,         7,        8

26,            0,         0,        8

27,            -1,         4,        8

28,            -1,         6,        8

29,            -1,         6,        8

30,            -1,         3,        8

31,            -1,         6,        8

32,            -1,         5,        8

33,            -1,         6,        8

34,            -1,         4,        8

35,            0,         0,        8

36,            -1,         4,        8

37,            -1,         4,        8

38,            -1,         5,        8

39,            -1,         4,        8

40,            -1,         6,        8

41,            -1,         2,        8

42,            -1,         4,        8

43,            -1,         3,        8

44,            -1,         0,        8

45,            -1,         3,        8

46,            0,         0,        8

47,            -1,         4,        8

48,            0,         0,        8

49,            -1,         7,        8

50,            -1,         1,        8

51,            -1,         4,        8

52,            -1,         6,        8

53,            -1,         6,        8

54,            -1,         4,        8

55,            -1,         3,        8

56,            -1,         3,        8

57,            -1,         1,        8

58,            -1,         6,        8

59,            -1,         5,        8

60,            -1,         0,        8

61,            -1,         4,        8

62,            -1,         4,        8

63,            0,         0,        8

64,            -1,         7,        8

65,            -1,         7,        8

66,            -1,         4,        8

67,            -1,         2,        8

68,            -1,         6,        8

69,            -1,         7,        8

70,            -1,         6,        8

71,            -1,         6,        8

72,            -1,         7,        8

73,            -1,         7,        8

74,            -1,         3,        8

75,            -1,         6,        8

76,            -1,         1,        8

77,            -1,         5,        8

78,            -1,         3,        8

79,            -1,         5,        8

80,            -1,         4,        8

81,            -1,         7,        8

82,            -1,         5,        8

83,            -1,         6,        8

84,            -1,         6,        8

85,            0,         0,        8

86,            -1,         2,        8

87,            -1,         0,        8

88,            0,         0,        8

89,            0,         0,        8

90,            -1,         3,        8

91,            -1,         5,        8

92,            -1,         4,        8

93,            -1,         3,        8

94,            -1,         4,        8

95,            -1,         6,        8

96,            -1,         3,        8

97,            -1,         4,        8

98,            0,         0,        8

99,            0,         0,        8

0,            1,         0,        9

1,            -1,         0,        9

2,            -1,         3,        9

3,            -1,         4,        9

4,            -1,         5,        9

5,            -1,         3,        9

6,            -1,         3,        9

7,            -1,         1,        9

8,            -1,         2,        9

9,            -1,         5,        9

10,            -1,         3,        9

11,            -1,         4,        9

12,            -1,         7,        9

13,            -1,         1,        9

14,            -1,         5,        9

15,            -1,         5,        9

16,            -1,         3,        9

17,            0,         0,        9

18,            -1,         5,        9

19,            0,         0,        9

20,            1,         0,        9

21,            -1,         6,        9

22,            -1,         2,        9

23,            0,         0,        9

24,            -1,         5,        9

25,            -1,         6,        9

26,            0,         0,        9

27,            -1,         3,        9

28,            -1,         5,        9

29,            -1,         5,        9

30,            -1,         2,        9

31,            -1,         5,        9

32,            -1,         4,        9

33,            -1,         5,        9

34,            -1,         3,        9

35,            0,         0,        9

36,            -1,         3,        9

37,            -1,         3,        9

38,            -1,         4,        9

39,            -1,         3,        9

40,            -1,         5,        9

41,            -1,         1,        9

42,            -1,         3,        9

43,            -1,         2,        9

44,            1,         0,        9

45,            -1,         2,        9

46,            0,         0,        9

47,            -1,         3,        9

48,            0,         0,        9

49,            -1,         6,        9

50,            -1,         0,        9

51,            -1,         3,        9

52,            -1,         5,        9

53,            -1,         5,        9

54,            -1,         3,        9

55,            -1,         2,        9

56,            -1,         2,        9

57,            -1,         0,        9

58,            -1,         5,        9

59,            -1,         4,        9

60,            1,         0,        9

61,            -1,         3,        9

62,            -1,         3,        9

63,            -1,         7,        9

64,            -1,         6,        9

65,            -1,         6,        9

66,            -1,         3,        9

67,            -1,         1,        9

68,            -1,         5,        9

69,            -1,         6,        9

70,            -1,         5,        9

71,            -1,         5,        9

72,            -1,         6,        9

73,            -1,         6,        9

74,            -1,         2,        9

75,            -1,         5,        9

76,            -1,         0,        9

77,            -1,         4,        9

78,            -1,         2,        9

79,            -1,         4,        9

80,            -1,         3,        9

81,            -1,         6,        9

82,            -1,         4,        9

83,            -1,         5,        9

84,            -1,         5,        9

85,            0,         0,        9

86,            -1,         1,        9

87,            1,         0,        9

88,            -1,         7,        9

89,            0,         0,        9

90,            -1,         2,        9

91,            -1,         4,        9

92,            -1,         3,        9

93,            -1,         2,        9

94,            -1,         3,        9

95,            -1,         5,        9

96,            -1,         2,        9

97,            -1,         3,        9

98,            -1,         7,        9

99,            0,         0,        9

0,            1,         0,        10

1,            1,         0,        10

2,            -1,         2,        10

3,            -1,         3,        10

4,            -1,         4,        10

5,            -1,         2,        10

6,            -1,         2,        10

7,            -1,         0,        10

8,            -1,         1,        10

9,            -1,         4,        10

10,            -1,         2,        10

11,            -1,         3,        10

12,            -1,         6,        10

13,            -1,         0,        10

14,            -1,         4,        10

15,            -1,         4,        10

16,            -1,         2,        10

17,            0,         0,        10

18,            -1,         4,        10

19,            -1,         7,        10

20,            1,         0,        10

21,            -1,         5,        10

22,            -1,         1,        10

23,            0,         0,        10

24,            -1,         4,        10

25,            -1,         5,        10

26,            -1,         7,        10

27,            -1,         2,        10

28,            -1,         4,        10

29,            -1,         4,        10

30,            -1,         1,        10

31,            -1,         4,        10

32,            -1,         3,        10

33,            -1,         4,        10

34,            -1,         2,        10

35,            0,         0,        10

36,            -1,         2,        10

37,            -1,         2,        10

38,            -1,         3,        10

39,            -1,         2,        10

40,            -1,         4,        10

41,            -1,         0,        10

42,            -1,         2,        10

43,            -1,         1,        10

44,            1,         0,        10

45,            -1,         1,        10

46,            0,         0,        10

47,            -1,         2,        10

48,            -1,         7,        10

49,            -1,         5,        10

50,            1,         0,        10

51,            -1,         2,        10

52,            -1,         4,        10

53,            -1,         4,        10

54,            -1,         2,        10

55,            -1,         1,        10

56,            -1,         1,        10

57,            1,         0,        10

58,            -1,         4,        10

59,            -1,         3,        10

60,            1,         0,        10

61,            -1,         2,        10

62,            -1,         2,        10

63,            -1,         6,        10

64,            -1,         5,        10

65,            -1,         5,        10

66,            -1,         2,        10

67,            -1,         0,        10

68,            -1,         4,        10

69,            -1,         5,        10

70,            -1,         4,        10

71,            -1,         4,        10

72,            -1,         5,        10

73,            -1,         5,        10

74,            -1,         1,        10

75,            -1,         4,        10

76,            1,         0,        10

77,            -1,         3,        10

78,            -1,         1,        10

79,            -1,         3,        10

80,            -1,         2,        10

81,            -1,         5,        10

82,            -1,         3,        10

83,            -1,         4,        10

84,            -1,         4,        10

85,            0,         0,        10

86,            -1,         0,        10

87,            1,         0,        10

88,            -1,         6,        10

89,            -1,         7,        10

90,            -1,         1,        10

91,            -1,         3,        10

92,            -1,         2,        10

93,            -1,         1,        10

94,            -1,         2,        10

95,            -1,         4,        10

96,            -1,         1,        10

97,            -1,         2,        10

98,            -1,         6,        10

99,            0,         0,        10

0,            1,         0,        11

1,            1,         0,        11

2,            -1,         1,        11

3,            -1,         2,        11

4,            -1,         3,        11

5,            -1,         1,        11

6,            -1,         1,        11

7,            1,         0,        11

8,            -1,         0,        11

9,            -1,         3,        11

10,            -1,         1,        11

11,            -1,         2,        11

12,            -1,         5,        11

13,            1,         0,        11

14,            -1,         3,        11

15,            -1,         3,        11

16,            -1,         1,        11

17,            -1,         7,        11

18,            -1,         3,        11

19,            -1,         6,        11

20,            1,         0,        11

21,            -1,         4,        11

22,            -1,         0,        11

23,            -1,         7,        11

24,            -1,         3,        11

25,            -1,         4,        11

26,            -1,         6,        11

27,            -1,         1,        11

28,            -1,         3,        11

29,            -1,         3,        11

30,            -1,         0,        11

31,            -1,         3,        11

32,            -1,         2,        11

33,            -1,         3,        11

34,            -1,         1,        11

35,            0,         0,        11

36,            -1,         1,        11

37,            -1,         1,        11

38,            -1,         2,        11

39,            -1,         1,        11

40,            -1,         3,        11

41,            1,         0,        11

42,            -1,         1,        11

43,            -1,         0,        11

44,            1,         0,        11

45,            -1,         0,        11

46,            0,         0,        11

47,            -1,         1,        11

48,            -1,         6,        11

49,            -1,         4,        11

50,            1,         0,        11

51,            -1,         1,        11

52,            -1,         3,        11

53,            -1,         3,        11

54,            -1,         1,        11

55,            -1,         0,        11

56,            -1,         0,        11

57,            1,         0,        11

58,            -1,         3,        11

59,            -1,         2,        11

60,            1,         0,        11

61,            -1,         1,        11

62,            -1,         1,        11

63,            -1,         5,        11

64,            -1,         4,        11

65,            -1,         4,        11

66,            -1,         1,        11

67,            1,         0,        11

68,            -1,         3,        11

69,            -1,         4,        11

70,            -1,         3,        11

71,            -1,         3,        11

72,            -1,         4,        11

73,            -1,         4,        11

74,            -1,         0,        11

75,            -1,         3,        11

76,            1,         0,        11

77,            -1,         2,        11

78,            -1,         0,        11

79,            -1,         2,        11

80,            -1,         1,        11

81,            -1,         4,        11

82,            -1,         2,        11

83,            -1,         3,        11

84,            -1,         3,        11

85,            -1,         7,        11

86,            1,         0,        11

87,            1,         0,        11

88,            -1,         5,        11

89,            -1,         6,        11

90,            -1,         0,        11

91,            -1,         2,        11

92,            -1,         1,        11

93,            -1,         0,        11

94,            -1,         1,        11

95,            -1,         3,        11

96,            -1,         0,        11

97,            -1,         1,        11

98,            -1,         5,        11

99,            0,         0,        11

0,            1,         0,        12

1,            1,         0,        12

2,            -1,         0,        12

3,            -1,         1,        12

4,            -1,         2,        12

5,            -1,         0,        12

6,            -1,         0,        12

7,            1,         0,        12

8,            1,         0,        12

9,            -1,         2,        12

10,            -1,         0,        12

11,            -1,         1,        12

12,            -1,         4,        12

13,            1,         0,        12

14,            -1,         2,        12

