Person ID, health, sick_days_left, age
5,            1,         0,        11
6,            1,         0,        11
7,            1,         0,        11
8,            1,         0,        11
9,            1,         0,        11
10,            1,         0,        11
11,            1,         0,        11
12,            1,         0,        11
13,            1,         0,        11
14,            -1,         1,        11
15,            1,         0,        11
16,            1,         0,        11
17,            1,         0,        11
18,            1,         0,        11
19,            1,         0,        11
0,            1,         0,        12
1,            1,         0,        12
2,            1,         0,        12
3,            1,         0,        12
4,            1,         0,        12
5,            1,         0,        12
6,            1,         0,        12
7,            1,         0,        12
8,            1,         0,        12
9,            1,         0,        12
10,            1,         0,        12
11,            1,         0,        12
12,            1,         0,        12
13,            1,         0,        12
14,            -1,         0,        12
15,            1,         0,        12
16,            1,         0,        12
17,            1,         0,        12
18,            1,         0,        12
19,            1,         0,        12
0,            1,         0,        13
1,            1,         0,        13
2,            1,         0,        13
3,            1,         0,        13
4,            1,         0,        13
5,            1,         0,        13
6,            1,         0,        13
7,            1,         0,        13
8,            1,         0,        13
9,            1,         0,        13
10,            1,         0,        13
11,            1,         0,        13
12,            1,         0,        13
13,            1,         0,        13
14,            1,         0,        13
15,            1,         0,        13
16,            1,         0,        13
17,            1,         0,        13
18,            1,         0,        13
19,            1,         0,        13
